country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literate,can_add,can_divide,employed_last_year,employment_category_last_year,employment_type_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,bank_interest_rate,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,can_call_viaphone,can_text_viaphone,can_use_internet_viaphone,active_bank_user,poverty_probability
A,TRUE,17,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.633
J,FALSE,46,FALSE,TRUE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.105
I,FALSE,22,TRUE,FALSE,Q,Son/Daughter,0,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.914
A,TRUE,40,TRUE,TRUE,P,Spouse,,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.732
F,FALSE,50,TRUE,TRUE,Q,Spouse,,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.975
A,TRUE,30,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.732
G,FALSE,41,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.591
F,FALSE,38,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.071
C,TRUE,21,TRUE,FALSE,P,Son/Daughter,2,TRUE,FALSE,FALSE,TRUE,employed,salaried,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.394
G,TRUE,31,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,TRUE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.471
D,FALSE,63,FALSE,TRUE,Q,Head,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.895
I,FALSE,26,FALSE,TRUE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.482
G,TRUE,36,TRUE,FALSE,X,Spouse,3,TRUE,TRUE,FALSE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.253
C,TRUE,64,TRUE,FALSE,P,Head,2,TRUE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.447
A,FALSE,40,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.982
C,FALSE,24,FALSE,FALSE,Q,Son/Daughter,2,TRUE,FALSE,FALSE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.132
G,TRUE,33,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.267
C,FALSE,17,FALSE,FALSE,P,Son/Daughter,2,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.132
I,TRUE,20,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.031
A,FALSE,17,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.949
D,FALSE,20,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,FALSE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.796
I,FALSE,31,TRUE,TRUE,Q,Spouse,1,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.728
I,TRUE,29,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.268
G,FALSE,20,TRUE,FALSE,O,Head,1,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.324
A,TRUE,29,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879
G,FALSE,28,TRUE,TRUE,X,Spouse,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.454
G,FALSE,36,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,TRUE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.471
J,TRUE,27,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.027
C,TRUE,29,FALSE,TRUE,P,Head,0,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.939
G,FALSE,50,TRUE,FALSE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.803
I,FALSE,45,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.548
D,FALSE,28,TRUE,TRUE,N,Spouse,0,FALSE,FALSE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97
A,TRUE,40,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.732
J,TRUE,30,TRUE,TRUE,Q,Sister/Brother,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.342
I,FALSE,25,FALSE,TRUE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.914
D,FALSE,36,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.757
F,FALSE,28,TRUE,FALSE,X,Head,1,TRUE,TRUE,TRUE,FALSE,other,other,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.492
I,TRUE,19,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.482
I,FALSE,40,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.482
D,FALSE,38,TRUE,TRUE,X,Spouse,1,TRUE,FALSE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.967
J,FALSE,53,FALSE,TRUE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.216
I,TRUE,38,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.728
A,FALSE,42,FALSE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.949
G,FALSE,16,TRUE,FALSE,X,Son/Daughter,1,FALSE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.952
J,FALSE,50,TRUE,FALSE,X,Head,1,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6
G,FALSE,37,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.28
F,FALSE,23,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.321
A,FALSE,30,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.969
D,FALSE,38,FALSE,TRUE,X,Head,1,TRUE,FALSE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.895
G,TRUE,24,TRUE,FALSE,X,Other,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.489
F,TRUE,30,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.449
I,FALSE,55,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.482
C,TRUE,26,FALSE,TRUE,P,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.894
D,FALSE,22,TRUE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.796
C,FALSE,49,FALSE,TRUE,P,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.079
C,FALSE,70,TRUE,FALSE,Q,Head,0,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.939
D,TRUE,25,FALSE,TRUE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.796
I,FALSE,48,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.846
D,FALSE,27,FALSE,FALSE,X,Head,0,FALSE,FALSE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.895
J,FALSE,75,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.715
J,FALSE,70,TRUE,TRUE,X,Head,0,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6
A,FALSE,50,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879
G,FALSE,29,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.173
I,FALSE,18,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.728
J,FALSE,48,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,FALSE,unemployed,not_working,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.715
F,TRUE,44,TRUE,TRUE,X,Head,2,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.191
F,TRUE,40,FALSE,FALSE,X,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0
J,TRUE,47,FALSE,TRUE,X,Head,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.95
A,TRUE,32,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.633
G,FALSE,54,FALSE,FALSE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.437
I,FALSE,38,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.886
C,FALSE,60,TRUE,TRUE,P,Spouse,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.079
C,TRUE,45,FALSE,TRUE,P,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.957
G,FALSE,35,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,3,2,TRUE,TRUE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.729
D,FALSE,30,TRUE,FALSE,Q,Head,1,FALSE,FALSE,FALSE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.95
F,FALSE,51,TRUE,TRUE,X,Spouse,2,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.321
J,FALSE,50,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.105
G,FALSE,30,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.309
A,TRUE,40,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.507
C,TRUE,19,FALSE,FALSE,P,Head,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.132
C,TRUE,36,FALSE,TRUE,P,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.849
D,FALSE,22,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
F,FALSE,40,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.321
J,TRUE,26,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.027
G,TRUE,30,FALSE,FALSE,X,Head,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.743
I,TRUE,16,TRUE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.268
D,TRUE,37,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
D,TRUE,33,TRUE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.757
A,FALSE,21,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.732
C,FALSE,24,FALSE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.939
F,FALSE,39,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.191
C,FALSE,26,TRUE,TRUE,P,Spouse,1,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.447
I,FALSE,32,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.161
I,FALSE,25,TRUE,TRUE,Q,Spouse,0,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.961
C,FALSE,30,FALSE,TRUE,P,Head,3,TRUE,TRUE,TRUE,FALSE,other,other,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.664
D,TRUE,35,TRUE,TRUE,Q,Head,0,TRUE,FALSE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95
J,TRUE,19,TRUE,FALSE,X,Other,2,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.772
F,FALSE,57,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.492
G,TRUE,24,TRUE,FALSE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.295
I,TRUE,78,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.961
